split,specimen,qoi,time_h,parameter,method,index_type,value,ci_low,ci_high
60/40,C3,normalized_retention,148.57142857142858,f_inf,morris,sigma,3.9530484127965105e-08,,
60/40,C3,normalized_retention,160.0,k,sobol,first,0.18612892164284756,0.1055521634314724,0.26372679081229145
60/40,C3,normalized_retention,160.0,k,sobol,total,0.15753991499890735,0.1376428714688567,0.18011708817312935
60/40,C3,normalized_retention,160.0,k,morris,mu_star,0.04929281645253082,,
60/40,C3,normalized_retention,160.0,k,morris,sigma,0.014961836595633103,,
60/40,C3,normalized_retention,160.0,alpha,sobol,first,0.841126606914857,0.8197587125923106,0.860700883062641
60/40,C3,normalized_retention,160.0,alpha,sobol,total,0.8232016879917531,0.7306970751852214,0.9127061362615769
60/40,C3,normalized_retention,160.0,alpha,morris,mu_star,0.10764249290189994,,
60/40,C3,normalized_retention,160.0,alpha,morris,sigma,0.019249417258711373,,
60/40,C3,normalized_retention,160.0,f_inf,sobol,first,0.026110506377770237,-0.05913503403802981,0.12483456225749462
60/40,C3,normalized_retention,160.0,f_inf,sobol,total,1.3175174342976365e-12,1.1501511703016012e-12,1.4787833324440911e-12
60/40,C3,normalized_retention,160.0,f_inf,morris,mu_star,1.3515845984080066e-07,,
60/40,C3,normalized_retention,160.0,f_inf,morris,sigma,4.1193165328618535e-08,,
60/40,C3,normalized_retention,171.42857142857144,k,sobol,first,0.18258781243105981,0.10233394546345595,0.2603009101393405
60/40,C3,normalized_retention,171.42857142857144,k,sobol,total,0.1539810482823788,0.13449954204591022,0.17601485144464057
60/40,C3,normalized_retention,171.42857142857144,k,morris,mu_star,0.05054956462276709,,
60/40,C3,normalized_retention,171.42857142857144,k,morris,sigma,0.015419860548466786,,
60/40,C3,normalized_retention,171.42857142857144,alpha,sobol,first,0.8447037032604869,0.8237576602093505,0.8638770588512565
60/40,C3,normalized_retention,171.42857142857144,alpha,sobol,total,0.8267081357069247,0.7340666129172322,0.915850822612067
60/40,C3,normalized_retention,171.42857142857144,alpha,morris,mu_star,0.1119269422207509,,
60/40,C3,normalized_retention,171.42857142857144,alpha,morris,sigma,0.01999476251611199,,
60/40,C3,normalized_retention,171.42857142857144,f_inf,sobol,first,0.026097268170201193,-0.05919251045728733,0.12429957967184989
60/40,C3,normalized_retention,171.42857142857144,f_inf,sobol,total,1.2990476747810115e-12,1.133531207510856e-12,1.4582950932447263e-12
60/40,C3,normalized_retention,171.42857142857144,f_inf,morris,mu_star,1.3916417908044209e-07,,
60/40,C3,normalized_retention,171.42857142857144,f_inf,morris,sigma,4.2786655157092944e-08,,
60/40,C3,normalized_retention,182.85714285714286,k,sobol,first,0.17936350700234316,0.09904174512164947,0.2571793043111299
60/40,C3,normalized_retention,182.85714285714286,k,sobol,total,0.15074223582067114,0.1316402095563902,0.17228317425740042
60/40,C3,normalized_retention,182.85714285714286,k,morris,mu_star,0.051740377089418296,,
60/40,C3,normalized_retention,182.85714285714286,k,morris,sigma,0.015850050762429416,,
60/40,C3,normalized_retention,182.85714285714286,alpha,sobol,first,0.8479601768401608,0.8274015658396833,0.8667683665081772
60/40,C3,normalized_retention,182.85714285714286,alpha,sobol,total,0.8298964970490056,0.7371407561171278,0.91863737101767
60/40,C3,normalized_retention,182.85714285714286,alpha,morris,mu_star,0.11604622314337312,,
60/40,C3,normalized_retention,182.85714285714286,alpha,morris,sigma,0.020704085021347414,,
60/40,C3,normalized_retention,182.85714285714286,f_inf,sobol,first,0.02608134560124964,-0.0592505946277565,0.12380006483043013
60/40,C3,normalized_retention,182.85714285714286,f_inf,sobol,total,1.2825174297339767e-12,1.1185687388038386e-12,1.4392429642005635e-12
60/40,C3,normalized_retention,182.85714285714286,f_inf,morris,mu_star,1.43003284014398e-07,,
60/40,C3,normalized_retention,182.85714285714286,f_inf,morris,sigma,4.431720143376789e-08,,
60/40,C3,normalized_retention,194.28571428571428,k,sobol,first,0.1764091808548588,0.09603256560756925,0.25431725589307314
60/40,C3,normalized_retention,194.28571428571428,k,sobol,total,0.14777630169023812,0.1290229054492724,0.16886736833201574
60/40,C3,normalized_retention,194.28571428571428,k,morris,mu_star,0.05287173006426832,,
60/40,C3,normalized_retention,194.28571428571428,k,morris,sigma,0.01625499535284122,,
60/40,C3,normalized_retention,194.28571428571428,alpha,sobol,first,0.8509432327239917,0.830742426926692,0.8694168223157571
60/40,C3,normalized_retention,194.28571428571428,alpha,sobol,total,0.832813957863533,0.739962908562966,0.9211743093823558
60/40,C3,normalized_retention,194.28571428571428,alpha,morris,mu_star,0.12001451661827187,,
60/40,C3,normalized_retention,194.28571428571428,alpha,morris,sigma,0.021380316138745158,,
60/40,C3,normalized_retention,194.28571428571428,f_inf,sobol,first,0.026063147594821867,-0.0593093800195922,0.12333139977106819
60/40,C3,normalized_retention,194.28571428571428,f_inf,sobol,total,1.267629892523323e-12,1.105089740911844e-12,1.4220834899803907e-12
60/40,C3,normalized_retention,194.28571428571428,f_inf,morris,mu_star,1.4669161964298016e-07,,
60/40,C3,normalized_retention,194.28571428571428,f_inf,morris,sigma,4.579016418505438e-08,,
60/40,C3,normalized_retention,205.71428571428572,k,sobol,first,0.17368725053514522,0.09326664801761377,0.25167883015210263
60/40,C3,normalized_retention,205.71428571428572,k,sobol,total,0.14504536603041895,0.12661394782312604,0.16572352506951474
60/40,C3,normalized_retention,205.71428571428572,k,morris,mu_star,0.053949145259006556,,
60/40,C3,normalized_retention,205.71428571428572,k,morris,sigma,0.016636925116281523,,
60/40,C3,normalized_retention,205.71428571428572,alpha,sobol,first,0.8536907799456876,0.8338220388050281,0.8718561521424922
60/40,C3,normalized_retention,205.71428571428572,alpha,sobol,total,0.8354983765514677,0.7425679377799442,0.9234974975395441
60/40,C3,normalized_retention,205.71428571428572,alpha,morris,mu_star,0.12384407707946854,,
60/40,C3,normalized_retention,205.71428571428572,alpha,morris,sigma,0.022026015825474417,,
60/40,C3,normalized_retention,205.71428571428572,f_inf,sobol,first,0.026043006196824092,-0.05936889866665319,0.12288980122388905
60/40,C3,normalized_retention,205.71428571428572,f_inf,sobol,total,1.2541477748823212e-12,1.0928797792402598e-12,1.4065343911312483e-12
60/40,C3,normalized_retention,205.71428571428572,f_inf,morris,mu_star,1.5024270620112024e-07,,
60/40,C3,normalized_retention,205.71428571428572,f_inf,morris,sigma,4.721018451372334e-08,,
60/40,C3,normalized_retention,217.14285714285714,k,sobol,first,0.17116714654361687,0.0907116929121179,0.24923476700146255
60/40,C3,normalized_retention,217.14285714285714,k,sobol,total,0.14251860659215493,0.12438594263785384,0.1628159199641801
60/40,C3,normalized_retention,217.14285714285714,k,morris,mu_star,0.054977374379931054,,
60/40,C3,normalized_retention,217.14285714285714,k,morris,sigma,0.016997778857821114,,
60/40,C3,normalized_retention,217.14285714285714,alpha,sobol,first,0.856233669110265,0.8366744433101456,0.8741137906292634
60/40,C3,normalized_retention,217.14285714285714,alpha,sobol,total,0.8379805339698502,0.7449842268288127,0.9256359635300571
60/40,C3,normalized_retention,217.14285714285714,alpha,morris,mu_star,0.12754558349297884,,
60/40,C3,normalized_retention,217.14285714285714,alpha,morris,sigma,0.02264343642769542,,
60/40,C3,normalized_retention,217.14285714285714,f_inf,sobol,first,0.026021194380943413,-0.05942914473818315,0.1224721333287891
60/40,C3,normalized_retention,217.14285714285714,f_inf,sobol,total,1.2418788270012408e-12,1.08177166016881e-12,1.3923704584743558e-12
60/40,C3,normalized_retention,217.14285714285714,f_inf,morris,mu_star,1.5366818864048782e-07,,
60/40,C3,normalized_retention,217.14285714285714,f_inf,morris,sigma,4.858131390188411e-08,,
60/40,C3,normalized_retention,228.57142857142858,k,sobol,first,0.16882370971404126,0.08834114848574165,0.2469609610242211
60/40,C3,normalized_retention,228.57142857142858,k,sobol,total,0.14017064658351755,0.12231634503114994,0.16011514314908615
60/40,C3,normalized_retention,228.57142857142858,k,morris,mu_star,0.05596054032796668,,
60/40,C3,normalized_retention,228.57142857142858,k,morris,sigma,0.0173392540726552,,
60/40,C3,normalized_retention,228.57142857142858,alpha,sobol,first,0.8585973040063216,0.8393276940521655,0.8762123202111879
60/40,C3,normalized_retention,228.57142857142858,alpha,sobol,total,0.8402857531788783,0.7472351529575925,0.927755738777191
60/40,C3,normalized_retention,228.57142857142858,alpha,morris,mu_star,0.13112841169664355,,
60/40,C3,normalized_retention,228.57142857142858,alpha,morris,sigma,0.023234572791339184,,
60/40,C3,normalized_retention,228.57142857142858,f_inf,sobol,first,0.025997938914106178,-0.059490089496402485,0.12207576957206566
60/40,C3,normalized_retention,228.57142857142858,f_inf,sobol,total,1.2306654369384684e-12,1.0716172087344511e-12,1.3794235602470145e-12
60/40,C3,normalized_retention,228.57142857142858,f_inf,morris,mu_star,1.569781804211523e-07,,
60/40,C3,normalized_retention,228.57142857142858,f_inf,morris,sigma,4.9907115118350665e-08,,
60/40,C3,normalized_retention,240.0,k,sobol,first,0.16663601477452927,0.08613295590125368,0.2448373450672515
60/40,C3,normalized_retention,240.0,k,sobol,total,0.13798037171789757,0.12038640417682554,0.15759672749821324
60/40,C3,normalized_retention,240.0,k,morris,mu_star,0.0569022467854418,,
60/40,C3,normalized_retention,240.0,k,morris,sigma,0.017662846808335225,,
60/40,C3,normalized_retention,240.0,alpha,sobol,first,0.8608028243571687,0.841805153028889,0.8781705265166828
60/40,C3,normalized_retention,240.0,alpha,sobol,total,0.8424350875158241,0.7493401734250366,0.929865360194592
60/40,C3,normalized_retention,240.0,alpha,morris,mu_star,0.1346008486959105,,
60/40,C3,normalized_retention,240.0,alpha,morris,sigma,0.023801202270351474,,
60/40,C3,normalized_retention,240.0,f_inf,sobol,first,0.02597342998315766,-0.05955169092310376,0.12169848946879563
60/40,C3,normalized_retention,240.0,f_inf,sobol,total,1.2203770205131488e-12,1.0622971718734235e-12,1.3675429086999362e-12
60/40,C3,normalized_retention,240.0,f_inf,morris,mu_star,1.6018153052299587e-07,,
60/40,C3,normalized_retention,240.0,f_inf,morris,sigma,5.1190741463732974e-08,,
60/40,C3,normalized_retention,251.42857142857144,k,sobol,first,0.1645864925083853,0.0840878947969719,0.2428470561678929
60/40,C3,normalized_retention,251.42857142857144,k,sobol,total,0.13593004748197357,0.1185803763478746,0.1552401248973667
60/40,C3,normalized_retention,251.42857142857144,k,morris,mu_star,0.05780566450331405,,
60/40,C3,normalized_retention,251.42857142857144,k,morris,sigma,0.01796988340844231,,
60/40,C3,normalized_retention,251.42857142857144,alpha,sobol,first,0.8628679884725485,0.8441264590209042,0.8800041855990848
60/40,C3,normalized_retention,251.42857142857144,alpha,sobol,total,0.8444462067912285,0.7513156360274674,0.9318418334011187
60/40,C3,normalized_retention,251.42857142857144,alpha,morris,mu_star,0.1379702632898512,,
60/40,C3,normalized_retention,251.42857142857144,alpha,morris,sigma,0.024344916921442104,,
60/40,C3,normalized_retention,251.42857142857144,f_inf,sobol,first,0.025947828374876303,-0.05961389988175425,0.12133839981105729
60/40,C3,normalized_retention,251.42857142857144,f_inf,sobol,total,1.210904355055315e-12,1.0537129799454114e-12,1.356602413621069e-12
60/40,C3,normalized_retention,251.42857142857144,f_inf,morris,mu_star,1.632860332695385e-07,,
60/40,C3,normalized_retention,251.42857142857144,f_inf,morris,sigma,5.2435000365497965e-08,,
60/40,C3,normalized_retention,262.8571428571429,k,sobol,first,0.16266026511586318,0.08224056800272204,0.24097580343203928
60/40,C3,normalized_retention,262.8571428571429,k,sobol,total,0.13400465050387494,0.11688492904421736,0.1530279307592154
60/40,C3,normalized_retention,262.8571428571429,k,morris,mu_star,0.05867360003952854,,
60/40,C3,normalized_retention,262.8571428571429,k,morris,sigma,0.01826154610878028,,
60/40,C3,normalized_retention,262.8571428571429,alpha,sobol,first,0.8648078419314131,0.8463082617774784,0.8817266600025929
60/40,C3,normalized_retention,262.8571428571429,alpha,sobol,total,0.8463340681632896,0.7531753933713837,0.9336996603762546
60/40,C3,normalized_retention,262.8571428571429,alpha,morris,mu_star,0.14124324364387522,,
60/40,C3,normalized_retention,262.8571428571429,alpha,morris,sigma,0.024867149765484466,,
60/40,C3,normalized_retention,262.8571428571429,f_inf,sobol,first,0.025921271103821586,-0.05967666401352037,0.12099387409583917
60/40,C3,normalized_retention,262.8571428571429,f_inf,sobol,total,1.202155298935462e-12,1.045781488040684e-12,1.3464957287395403e-12
60/40,C3,normalized_retention,262.8571428571429,f_inf,morris,mu_star,1.662985956940588e-07,,
60/40,C3,normalized_retention,262.8571428571429,f_inf,morris,sigma,5.3642404599227564e-08,,
60/40,C3,normalized_retention,274.2857142857143,k,sobol,first,0.16084463584331454,0.08050227474185205,0.23921138211251672
60/40,C3,normalized_retention,274.2857142857143,k,sobol,total,0.13219135509069882,0.11528868361821638,0.15094528853383452
60/40,C3,normalized_retention,274.2857142857143,k,morris,mu_star,0.05950855109155162,,
60/40,C3,normalized_retention,274.2857142857143,k,morris,sigma,0.018538893825104017,,
60/40,C3,normalized_retention,274.2857142857143,alpha,sobol,first,0.8666352310214972,0.8483647861803736,0.8833493562959684
60/40,C3,normalized_retention,274.2857142857143,alpha,sobol,total,0.8481114311452211,0.7549312747776937,0.9354511950205862
60/40,C3,normalized_retention,274.2857142857143,alpha,morris,mu_star,0.14442570922637937,,
60/40,C3,normalized_retention,274.2857142857143,alpha,morris,sigma,0.025369196384380777,,
60/40,C3,normalized_retention,274.2857142857143,f_inf,sobol,first,0.02589387563487955,-0.0597399303407559,0.1206635051215991
60/40,C3,normalized_retention,274.2857142857143,f_inf,sobol,total,1.1940515148627724e-12,1.038542740024915e-12,1.3371324593432588e-12
60/40,C3,normalized_retention,274.2857142857143,f_inf,morris,mu_star,1.692253722734849e-07,,
60/40,C3,normalized_retention,274.2857142857143,f_inf,morris,sigma,5.48152142302307e-08,,
60/40,C3,normalized_retention,285.7142857142857,k,sobol,first,0.15912869244459527,0.07886207043990515,0.23754329576618374
60/40,C3,normalized_retention,285.7142857142857,k,sobol,total,0.13047913420784502,0.11378186001488245,0.14897942691848798
60/40,C3,normalized_retention,285.7142857142857,k,morris,mu_star,0.0603127515310183,,
60/40,C3,normalized_retention,285.7142857142857,k,morris,sigma,0.018802879282817157,,
60/40,C3,normalized_retention,285.7142857142857,alpha,sobol,first,0.8683612019373995,0.8503082711204558,0.8848820805976301
60/40,C3,normalized_retention,285.7142857142857,alpha,sobol,total,0.849789257714645,0.7565934531414262,0.9371070371190482
60/40,C3,normalized_retention,285.7142857142857,alpha,morris,mu_star,0.14752300281246844,,
60/40,C3,normalized_retention,285.7142857142857,alpha,morris,sigma,0.025852232863824307,,
60/40,C3,normalized_retention,285.7142857142857,f_inf,sobol,first,0.025865743359451687,-0.05980364678478514,0.12034606772568773
60/40,C3,normalized_retention,285.7142857142857,f_inf,sobol,total,1.186525926699787e-12,1.0319105339639411e-12,1.328435221425006e-12
60/40,C3,normalized_retention,285.7142857142857,f_inf,morris,mu_star,1.7207187424927994e-07,,
60/40,C3,normalized_retention,285.7142857142857,f_inf,morris,sigma,5.595547092959712e-08,,
60/40,C3,normalized_retention,297.14285714285717,k,sobol,first,0.157502995465168,0.07731050531224731,0.2359624588895877
60/40,C3,normalized_retention,297.14285714285717,k,sobol,total,0.12885844570012636,0.1123559974382934,0.14711929596676077
60/40,C3,normalized_retention,297.14285714285717,k,morris,mu_star,0.06108820836880886,,
60/40,C3,normalized_retention,297.14285714285717,k,morris,sigma,0.01905436315183698,,
60/40,C3,normalized_retention,297.14285714285717,alpha,sobol,first,0.8699953146009455,0.8521493147671397,0.8863333179954672
60/40,C3,normalized_retention,297.14285714285717,alpha,sobol,total,0.8513770266727564,0.7581707336147011,0.9386763413633866
60/40,C3,normalized_retention,297.14285714285717,alpha,morris,mu_star,0.15053996674603554,,
60/40,C3,normalized_retention,297.14285714285717,alpha,morris,sigma,0.02631733074730904,,
60/40,C3,normalized_retention,297.14285714285717,f_inf,sobol,first,0.025836962222045012,-0.05986612505864169,0.12004048886694356
